;StationID;CutoffRigidity;sites_Precip;sites_Temperature;Bulkdensity;Altitude;beta;beta_sd;beta_mae;beta_rmse;beta_oulu;beta_apty;beta_lmks;beta_mxco;beta_athens;omega;omega_sd;omega_oulu;omega_apty;omega_mxco;omega_athens;omega_lmks;omega_mae;omega_rmse;psi;psi_sd;psi_oulu;psi_apty;psi_athens;psi_mxco;psi_lmks;psi_mae;psi_rmse;BetaDesilets;mean_N;mean_P;number_of_days_for_regression;Desilets_beta_eff;Desilets_beta
32;LUC001;3.03;825;10.0;0.821;199;-0.006970800435155413;0.00015095492604656673;-0.007006332199995108;-0.006970800435155413;-0.0070324043945557265;-0.007037410420705339;-0.007023292580487723;-0.007032927303158362;-0.00703786578336351;-0.00745049023851583;0.0009255729481641681;-0.007475671621753428;-0.007499125220052282;-0.007441863157833078;-0.0073846482795806205;-0.0074356647310280695;-0.00731967285918947;-0.00745049023851583;0.4108012206558611;0.26519503037054276;0.6018955088426498;0.4486414000418244;1.123917716153548;1.0744683859806115;0.29973986410301806;0.49489719048835784;0.4108012206558611;;1514.1420580247682;1002.1753528143531;2317.0;-0.00729041903601036;-0.0073008928302580696
33;MEBCK001;3.09;718;10.3;1.31;91;-0.0073720028129551805;0.00019778886034805559;-0.007338869582282975;-0.0073720028129551805;-0.007470226500454524;-0.007465555412682253;-0.007435164330082403;-0.007490546937242035;-0.0074813864990493995;-0.00793934653094372;0.0006241856205968956;-0.007838845187182869;-0.007866069371913571;-0.007821424139844772;-0.007638206943770599;-0.007728824799838085;-0.007706574966495255;-0.00793934653094372;0.9078532418593828;0.23196093466636664;0.9433059074354763;0.8289004647290199;1.1148893488763296;1.2325801335968942;0.45060322487667853;0.8630036353688314;0.9078532418593828;;766.9089326612226;1011.6051047650735;3199.0;-0.007281161343304405;-0.007283035354490674
34;NOC001;3.15;1030;10.5;1.25;140;-0.007111001505347269;0.0005916134881382083;-0.007408281621146554;-0.007111001505347269;-0.0071907577620637046;-0.007167117427609728;-0.007186483979043019;-0.007194708769379786;-0.007186953889210192;-0.008087036500279206;0.0026565888750627754;-0.00821183578048776;-0.0081105173699633;-0.008119058161957408;-0.008303348462801494;-0.007998724712610854;-0.008546059445682666;-0.008087036500279206;0.5985071572814565;0.5893615249516433;0.30497804027883296;0.10617093919576981;0.4846029082040081;0.1945222153098488;-0.010381526747035217;0.5035126067935518;0.5985071572814565;;1673.15194072775;997.9084978455942;220.0;-0.007293132225187262;-0.007307204318388823
35;OLC001;7.36;544;16.2;1.426;415;-0.006979457624345639;0.0004507244576224054;-0.006932414490028827;-0.006979457624345639;-0.0069795569758693485;-0.0069855770570376625;-0.006976878176258878;-0.007018870230660431;-0.006948732535223471;-0.006149176610484066;0.0009418799130640873;-0.006177478735162949;-0.006198666860425517;-0.006197321322400174;-0.006220573772245421;-0.006154473830545417;-0.00603530493637648;-0.006149176610484066;0.13967358590932272;0.19578116242229224;0.20408399219245527;0.02512910852619644;0.5396657612372574;0.6528306358925555;0.14112712429017665;0.11396163972606034;0.13967358590932272;;756.2217000519225;971.6874173271468;1745.0;-0.007099703096624214;-0.007140389363874668
36;PEC001;4.06;1065;10.0;1.317;278;-0.007517884015156461;0.000450977780096674;-0.007480239617341346;-0.007517884015156461;-0.007547500201268306;-0.007554821213505921;-0.007518654381370903;-0.007565866892710445;-0.00751495675658516;-0.00653596741598014;0.0008828012766418453;-0.006603019947476776;-0.00656188759828473;-0.006663996685976332;-0.006315570172966741;-0.006451753297663268;-0.00630007383559704;-0.00653596741598014;0.6560748005857621;0.2470941925584548;0.30984914112022305;0.23768342113906757;0.7064467817634553;0.8161928015852787;0.16944096924985186;0.5604384405919332;0.6560748005857621;;1015.5566926707878;982.1493892328051;1463.0;-0.007286896721075376;-0.007312097502829991
37;RIC001;4.22;1460;7.1;0.964;755;-0.007347374541292532;0.00021437518252046615;-0.007366726971424564;-0.007347374541292532;-0.007551340309899375;-0.007566936125546785;-0.007526570648455279;-0.007569285573417082;-0.00756511391076697;-0.006143898682383673;0.000859342209090974;-0.006017758073791479;-0.0059885330667657985;-0.005913458910579469;-0.005851171117469138;-0.005888506901189005;-0.006256823010087038;-0.006143898682383673;0.9832354784754934;0.11531305645484011;0.7063550001947743;0.6647600003257945;0.9359026004204828;1.0843922522696694;0.265012690595125;0.9652743770286044;0.9832354784754934;;1106.6365110132435;929.4293380488001;3158.0;-0.007319551581057499;-0.007373295946571246
38;ROC001;3.1;1018;7.0;1.032;515;-0.0069648612766226685;0.0001724604678380731;-0.007010285966611892;-0.0069648612766226685;-0.007076406358933168;-0.007060636416437623;-0.007013772675332972;-0.007086715405887442;-0.007085867341802542;-0.01638991290311399;0.0038280082811168754;-0.014968151062211336;-0.01501375732293683;-0.01504825185594445;-0.01367140372120438;-0.014272291246604762;-0.0198121574387032;-0.01638991290311399;0.8374329048478354;0.1860125330243325;0.8769254839776872;0.7963318574245161;1.0659700624800121;1.2698304097957807;0.4879790484872578;0.8352350148912824;0.8374329048478354;;935.7689185452762;962.3289597875465;3303.0;-0.007323961636052176;-0.007365123992655549
39;ROC002;3.19;1018;7.0;0.944;506;-0.007103840831790718;0.00013756814002714222;-0.007168331955412419;-0.007103840831790718;-0.007199731463431293;-0.0071967611083175575;-0.007145719647917435;-0.007228263541706203;-0.007246772906903946;-0.014636740335829294;0.003557159114676297;-0.013332518579431171;-0.013500189029042304;-0.0135026552879104;-0.012739320507029327;-0.012751453508022531;-0.01754208358742352;-0.014636740335829294;0.7910982314468535;0.1739001283108965;0.9450874206618174;0.8208204694114056;1.1012868788104289;1.2457615253246013;0.5453550018451317;0.8276009779487785;0.7910982314468535;;854.3368508076833;956.5367063723061;2881.0;-0.007327258112657511;-0.007371734201281107
40;RUBCDKR001;3.19;870;7.0;1.0;611;-0.007217726590907298;0.00015383656727728265;-0.007232482642096372;-0.007217726590907298;-0.007293435740911171;-0.007282656068540407;-0.0072752809589807415;-0.0073111299066710754;-0.007298047780171765;-0.006368304615368313;0.0012594020322465723;-0.006299528250969975;-0.00631524499178336;-0.0062131806235836435;-0.006041028185184868;-0.006218765312188214;-0.006238679660347201;-0.006368304615368313;0.7663762372178339;0.20448138736818358;0.7836539360060641;0.672572533365174;0.8197513951780169;1.101103988208511;0.23364633294931755;0.7682550819378002;0.7663762372178339;;896.3067896093467;944.5773404801604;2003.0;-0.007336380652352086;-0.00738794576609119
41;RUBCK002;3.04;718;10.3;1.318;107;-0.007237526552636893;0.00015779714693846773;-0.007244173011867948;-0.007237526552636893;-0.007336647946522831;-0.007347795819422743;-0.0073305046332894875;-0.007346518273091553;-0.007348344723099938;-0.008022395890166255;0.00099193722142572;-0.00794696149520329;-0.00805712816940498;-0.007994741260547342;-0.007732714033073584;-0.007935327848143669;-0.007775204190330164;-0.008022395890166255;0.7940662231666511;0.1817001708735166;0.9006704975951342;0.7865450094592006;1.001626794349354;1.1349915332390277;0.3144684206493967;0.744098306329481;0.7940662231666511;;780.4269288997014;1008.8164081569784;3091.0;-0.007284196250992858;-0.00728867084587914
42;RUBCK003;3.05;718;10.3;1.102;100;-0.007309684489034837;0.00012985213915919086;-0.0073063327068583475;-0.007309684489034837;-0.007393646387683637;-0.007390127090031505;-0.007354215566378246;-0.007413370760636498;-0.00741422998746728;-0.00749916360766137;0.0005628349845510473;-0.007476984236199198;-0.0074869260052664345;-0.0075119485418254535;-0.007240640288047692;-0.007370923026919874;-0.007453266096543444;-0.00749916360766137;0.8118390314695937;0.20926740486822518;0.8532943166909038;0.7385079060749035;1.0715834795030768;1.1200551129058358;0.4417470320905969;0.752877372047541;0.8118390314695937;;665.58084397584;1004.2503001911832;3090.0;-0.00728834908008426;-0.007296963604136771
43;RUBCK004;2.98;722;10.3;1.126;72;-0.007295591791096168;0.0001859091606214369;-0.00730609698585815;-0.007295591791096168;-0.007380914044871261;-0.00736819602845082;-0.007391813276339278;-0.007396800967244854;-0.007396036918823504;-0.00629192332848439;0.0006543375853079324;-0.006274504015565886;-0.0062634293861604275;-0.00632714948273704;-0.006079664528025588;-0.006327138544443641;-0.006556361369535523;-0.00629192332848439;0.8297290131299722;0.15471173644066874;0.887460552052839;0.7458447392616343;0.9712769633960348;1.054872570566569;0.21584484803759668;0.8235892562159269;0.8297290131299722;;680.1383544425846;1006.8325721983492;2736.0;-0.007286495719332429;-0.007292827048748755
44;RUC004;3.03;722;10.3;1.215;58;-0.00733027156009703;0.00017064041868233336;-0.00735529192858007;-0.00733027156009703;-0.00741193314616507;-0.00741277681422867;-0.007390735556673002;-0.007436330052164663;-0.007439008510409401;-0.007017750923828383;0.0005878609134511857;-0.006999485044583307;-0.00703639877612618;-0.007001295739713719;-0.00682734223248631;-0.007020825535962357;-0.007241323979649946;-0.007017750923828383;0.7868427596989712;0.08530989527181454;0.8207126044686748;0.7132170462714663;1.1048575554666071;1.1132758197745503;0.3670649317942932;0.7983848975534487;0.7868427596989712;;724.3327207676753;1015.50905213738;3333.0;-0.0072779426024279096;-0.007276115605185951
45;RUC005;3.22;857;8.0;0.959;505;-0.0072824501550657825;0.00010106664929756588;-0.007270185105851899;-0.0072824501550657825;-0.007355345761799562;-0.007365985727274346;-0.007320984274661415;-0.0073572351908384;-0.007370084231134531;-0.00718717689688218;0.0007613349022699325;-0.0071027648572852655;-0.007165393624599619;-0.007067242906604103;-0.0069679640887861565;-0.007038645627845046;-0.007111742837347589;-0.00718717689688218;0.7655839516698555;0.134058470750224;0.8098439027270347;0.7493389556823652;1.0356065240468753;1.1153918037806134;0.39143866958256973;0.7925420091667458;0.7655839516698555;;982.8182056931622;966.123043673094;3412.0;-0.007319202869031179;-0.007357324494164907
46;RUC006;3.15;865;10.3;1.112;232;-0.00733021877174833;0.00021074271744586005;-0.007330276761442992;-0.00733021877174833;-0.007425000124717532;-0.0074245130456251675;-0.007435919750405325;-0.0074444541902319245;-0.007444284440517538;-0.007408495186195216;0.0008699140580064353;-0.0074039276296442675;-0.007446108047967415;-0.007455664208088615;-0.007187239810441371;-0.0073269170863898185;-0.007478318567404682;-0.007408495186195216;0.7718491881456717;0.14755500449449027;0.8543509141429617;0.7697811211614366;1.1050701265517688;1.2178941410903246;0.2701750572849928;0.7965026846681474;0.7718491881456717;;763.1275275179364;987.3694971202431;3209.0;-0.007302432024604344;-0.007325187641612975
47;RUC007;3.09;614;9.0;1.019;374;-0.00733832605079438;0.0001731411741647505;-0.007416337780138797;-0.00733832605079438;-0.007424216096478562;-0.007420550218949859;-0.007419988307658329;-0.007433023202458105;-0.007419626183199005;-0.006483463787532795;0.0013927103862687498;-0.00650780202201432;-0.006492313888546469;-0.006481281721539558;-0.0063480743678012395;-0.006511035192446339;-0.006755781352005949;-0.006483463787532795;0.7425260304131162;0.19564637812409597;0.640234813963501;0.500888405815323;0.8089086819433201;1.0060968583195815;0.22466616941537096;0.6312291404864924;0.7425260304131162;;705.9137819002573;972.8329314376671;1719.0;-0.007315502597102483;-0.007349432115132182
48;RUC008;3.09;614;9.0;0.897;394;-0.007342617254029855;0.0006028026862168939;-0.007259898658265909;-0.007342617254029855;-0.007485097055478117;-0.007455909399730766;-0.007385780963702212;-0.00748137033967352;-0.007376037468797157;-0.007322689023659837;0.0024118266210134322;-0.007311779068095765;-0.00737003341612606;-0.0073313593327720104;-0.007084320672575958;-0.007462157051864173;-0.006640717474501007;-0.007322689023659837;0.6882969931000779;0.7655886338068872;1.0968630905484087;0.4183602907584278;0.4289387537312312;1.2012302847094798;-0.15498577929628748;0.9941635166373615;0.6882969931000779;;2006.013991092349;966.8251337905256;137.0;-0.00732045572881171;-0.007358622923441468
49;SAC001;1.31;2500;7.7;1.146;91;-0.0071605114276916;0.00026666488261962296;-0.007202606495954732;-0.0071605114276916;-0.0071354219906156315;-0.007133789004286394;-0.0071422398394932595;-0.007148495654799928;-0.00712439624272843;-0.008510573438888197;0.0017543468163923374;-0.00823699575038138;-0.0083195903685183;-0.008516302059445764;-0.008345617091085264;-0.008262772963110634;-0.008576711685636066;-0.008510573438888197;0.09736991536956906;0.17957675875463597;0.8359940374578474;0.45273829605322596;0.06789542736884821;0.9162209562474718;0.22434856815124263;0.09590046749985735;0.09736991536956906;;1862.12908920168;1000.4065079750948;1330.0;-0.007267650295655147;-0.007283306951753001
50;SCC001;2.91;951;9.9;1.185;425;-0.006954254368682752;0.00024078081922625737;-0.006987794336490861;-0.006954254368682752;-0.006904493414561531;-0.006904393913315208;-0.006831344462855383;-0.006823153622199311;-0.00691380629976767;-0.003070981876973118;0.0012252175441960892;-0.0026717171264751412;-0.002750305199536218;-0.002556855744136564;-0.00225706081589983;-0.002335734991177562;-0.003809351420254079;-0.003070981876973118;0.7179288619953813;0.2652796966548578;0.7277885219487349;0.6322297840603437;1.029006696563468;0.9731185913858011;0.4760440616671431;0.6571432137581665;0.7179288619953813;;982.0958340665343;968.1844569471494;2458.0;-0.007321301876454545;-0.007359335219770566
51;SCC004;2.91;951;9.9;1.01;399;-0.006929263196577118;0.00033216757723336925;-0.007192876762097839;-0.006929263196577118;-0.006879802849681512;-0.006882890023999866;-0.0068138309246167355;-0.006875758402553567;-0.006927752508137876;-0.0008084154202665017;0.0016455531759523028;-0.0001999444686147208;-0.000276517006009064;-0.00038991454753713905;4.589376887448118e-05;-8.549641909167985e-05;-0.002014822555133276;-0.0008084154202665017;0.7495800853055341;0.1576949820185011;0.7702084130359744;0.6898951779242709;1.2795067255240753;1.0332034010782831;0.3640872896040555;0.815424844635774;0.7495800853055341;;888.5717372544132;979.9880358465513;2236.0;-0.007311237050590035;-0.007340460437098274
52;SEC001;3.1;718;10.3;1.276;101;-0.007364873994294002;0.00011612501465587617;-0.007504674078557987;-0.007364873994294002;-0.007439735077407217;-0.007435119602700422;-0.007437993882455908;-0.007450564683190336;-0.007466778042958617;-0.006766238651199205;0.0010506897574705833;-0.006598551785031606;-0.006625145230134848;-0.006582405633667273;-0.006414792890915838;-0.006561065476215179;-0.00763277902227614;-0.006766238651199205;0.9037532153560204;0.2232176467530182;0.9140798357406409;0.711431228757359;1.100356859990187;1.1966811120513503;0.30640622177435195;0.7382375245442228;0.9037532153560204;;655.6116334441671;1004.772284018339;1943.0;-0.007287420508230222;-0.007295538849991565
53;SHC001;2.9;815;9.5;1.335;197;-0.007027398056423752;0.00023525186818723845;-0.0070177890480984835;-0.007027398056423752;-0.00708836268686809;-0.007084958137489058;-0.0070802352887970885;-0.007121958379302221;-0.0070996926071895915;-0.008362410008133862;0.0009657835358452674;-0.008643544713334722;-0.008555527887802773;-0.008545846616017911;-0.008554797409027252;-0.008601212518902376;-0.00858200746612344;-0.008362410008133862;0.5164939265461636;0.2706476967851517;0.8240719980400991;0.6509205379634843;0.6876722133404343;0.9425715853075576;0.5856128989626512;0.48318509409170546;0.5164939265461636;;1798.6896471810949;992.333386308331;761.0;-0.007300357638162271;-0.007319580327580735
54;SHC002;2.9;815;9.5;1.1;204;-0.007132073458185896;0.00014722175733047256;-0.00721925785799211;-0.007132073458185896;-0.007185794708765555;-0.007188652484882502;-0.007181683338881623;-0.007192956809980163;-0.007181427245167812;-0.0075817318850845096;0.0009803976433848537;-0.007774912980459855;-0.007759930271205119;-0.007810636187838252;-0.007759198454651335;-0.0076610878177069;-0.007699766976608317;-0.0075817318850845096;0.42238981078041915;0.14277017407096051;0.7463366567658266;0.5836135346682381;0.8437321992455314;1.0108474711686246;0.3771614416273992;0.4215403102193299;0.42238981078041915;;1761.9669036897603;991.7264055724798;1325.0;-0.007300906329310278;-0.00732064192607407
55;SHC003;2.9;815;9.5;1.048;182;-0.007109446806300487;0.00019102461152248695;-0.007138686917019371;-0.007109446806300487;-0.007162568107371933;-0.007160724985916387;-0.0071539312058313586;-0.0071751137484870635;-0.007159575985255406;-0.0070250287716525535;0.0014925311677148833;-0.007229817383194264;-0.007137824488178983;-0.007266882607172228;-0.007157143764547998;-0.007085686407071081;-0.0072698186591238665;-0.0070250287716525535;0.44958918727958125;0.1944510123526612;0.7776313799957063;0.6992221873572904;0.8559596165896322;0.8677463517989695;0.4206730606364358;0.49933721010107035;0.44958918727958125;;1682.3767032360793;993.6835191699513;1215.0;-0.007299136538765481;-0.00731721398788711
56;TOC001;5.51;1028;13.6;1.354;188;-0.007279042941219594;0.0006070175192251871;-0.00693320443413218;-0.007279042941219594;-0.00744265569102117;-0.007429253822799457;-0.007440028530004958;-0.007411851403899338;-0.0074399471861835145;-0.0008899714003515126;0.0013490329558482276;-0.00123499951454833;-0.0012416680451745776;-0.0010870965495218827;-0.0010504033936649978;-0.0006969661603203199;-0.00036576755957336466;-0.0008899714003515126;0.522847979324877;0.18602668194674857;0.5057348610482336;0.4549897582706715;0.7563279890374887;0.5157982668078192;0.06786761122835648;0.6143166476780898;0.522847979324877;;705.4870317674176;995.4226311948098;1585.0;-0.007211508391769603;-0.007227194048448794
57;VOC001;1.87;1050;8.2;1.388;67;-0.006786024142229429;0.00022924892819896142;-0.006922203806683878;-0.006786024142229429;-0.0067304080505492525;-0.006712624998500458;-0.006716711916749952;-0.00674224273112039;-0.006752830692551353;-0.009522915993927935;0.001670138325464946;-0.009112814459974297;-0.009182238507395322;-0.00940679068557508;-0.009198545617782689;-0.009067150097494509;-0.009061111649899343;-0.009522915993927935;0.47702049025557947;0.29105773185471007;1.0048178378465948;0.8350557644553176;1.0923370472841112;1.2237158414382625;0.4643916225870639;0.4939022825407925;0.47702049025557947;;1135.9738076343006;1012.9062847952252;2841.0;-0.007271903801123782;-0.007272951234591289
58;WAC001;2.5;580;9.7;1.095;96;-0.007374448310728608;0.00041524637413690427;-0.007381498167419621;-0.007374448310728608;-0.007375954057640921;-0.007322378478775382;-0.007288194333581213;-0.007368892028268315;-0.007387363176942202;-0.005050756914537721;0.001382547313257746;-0.004870023693323955;-0.004898716214973678;-0.005028373199794518;-0.004976901736061246;-0.004817888347690762;-0.004899721251826374;-0.005050756914537721;0.6454081615696091;0.18314660535398067;0.8337014434395287;0.6489449588502244;1.018516586411724;0.9855384121897338;0.5464751722449177;0.5010008214096847;0.6454081615696091;;621.0966658748811;1006.1946333461824;1560.0;-0.00728765415953924;-0.007295043798545686
59;WEC001;4.42;1547;-2.7;1.11;2464;-0.005942090823405589;0.0013199351374317005;-0.0068453158173885234;-0.005942090823405589;-0.005896741716154411;-0.0055388342515906245;-0.005609528009542244;-0.005827788013528838;-0.005797701852730613;0.016646312403296303;0.01932164120624328;0.018128442802069593;0.018359984514632617;0.018122280852913727;0.013407021713867455;0.018538451313207333;0.0012378885140203104;0.016646312403296303;1.0231981289924663;0.4282249289892551;1.0355745366290496;0.7506642133173765;1.1656383905573453;1.4086432227313659;1.0868354563730451;0.8993000410640148;1.0231981289924663;;3247.64500787948;754.3034416560657;632.0;-0.007380000045019257;-0.007422099059762089
60;WUC001;3.28;1180;7.0;0.697;605;-0.007298165140481217;0.00019229577794110104;-0.007299914804657063;-0.007298165140481217;-0.007348753913010911;-0.0073487319367248295;-0.007295407729344163;-0.0073550535306434765;-0.007361990865393217;-0.0056983138768444165;0.0008968500892364002;-0.005599024142464918;-0.005659533292484786;-0.005592851356200749;-0.005531290821826177;-0.0055790096646877564;-0.0056838331515734475;-0.0056983138768444165;0.6340394871836629;0.20395763397832295;0.7825998684133328;0.6787859209290554;1.0120231843791367;1.0526126698212421;0.43153876876307584;0.6500330260440169;0.6340394871836629;;845.1466024097999;946.614116747799;2941.0;-0.007333303628073804;-0.007383200621890018
61;WUC002;3.28;1180;7.0;0.417;607;-0.007228849315337084;0.0001243898544980669;-0.00721645173476525;-0.007228849315337084;-0.0072985387227665925;-0.007294594230626459;-0.007278210419451091;-0.007319486958600448;-0.0073328181435899165;-0.005257142572783478;0.000599647555493353;-0.0051395824660193145;-0.00519556047678882;-0.005074405964833686;-0.005081620576284445;-0.005141193795884923;-0.005060153010583405;-0.005257142572783478;0.7106984682613643;0.17129981967073402;0.8580028691232214;0.6773477159530228;0.8967098846858319;1.2227125864204191;0.3982925898903185;0.733112886475268;0.7106984682613643;;1918.6515243073318;949.8001745488889;1950.0;-0.00733091660066658;-0.007378992471297106
62;WUC003;3.28;1180;7.0;0.77;605;-0.0073250785004968615;0.0003907567994965348;-0.007281059523818528;-0.0073250785004968615;-0.007359252647666743;-0.007370331018232933;-0.007348720412426123;-0.007351322823227053;-0.00737244896186347;-0.00657656278674146;0.002068976648236123;-0.006347970193008661;-0.006503335122390162;-0.006345327651863438;-0.006464758157145803;-0.006544221825596564;-0.007154570060415339;-0.00657656278674146;0.5561767019064208;0.5038144112343168;0.8094262915052931;0.295633435914623;1.027031648902123;-0.1101937099510629;0.032497382753160234;0.4957972507593382;0.5561767019064208;;761.7636300608042;943.0687351090959;295.0;-0.0073359276439767295;-0.007387788565328523
63;ZEC001;2.81;847;10.4;1.408;74;-0.007642066397029799;0.001192213579404547;-0.007589785015252691;-0.007642066397029799;-0.007722214403443349;-0.0077496607867168;-0.0077775833484715964;-0.007757057700023061;-0.008021592777846151;-0.00500946091020214;0.004173708468505282;-0.005104393759903488;-0.005295677597796786;-0.005357104623416284;-0.005973782816113119;-0.00529860522286413;-0.004325676267181877;-0.00500946091020214;0.9926854671028118;0.645209606691345;1.1627125118501405;1.1049019604626305;0.607873424405355;-0.0840514636912068;-0.3310098953766459;0.9905529045740846;0.9926854671028118;;864.6726011070405;1005.8529466533962;219.0;-0.007288268551465922;-0.00729566165904292
64;ZUC001;3.12;1009;10.4;1.343;158;-0.007475153334752156;0.0004400670486463568;-0.007464981749073608;-0.007475153334752156;-0.0075317590558673965;-0.007575455679521496;-0.007571147960618632;-0.0075090019004294874;-0.0073434798482083586;-0.008625273626815023;0.00229072321254651;-0.0083242279366177;-0.008589783566998539;-0.008678877307064453;-0.00787335471065415;-0.00875988016792771;-0.007982739320410525;-0.008625273626815023;0.483735512964725;0.45095008730066694;1.1864441148949756;0.7309047665982705;1.253731102542289;0.8208016018700689;-0.10147049405744267;0.5001819676026693;0.483735512964725;;1405.461298901454;1001.8955743550734;283.0;-0.007289842246697588;-0.007300484224337069
